0.01,1.0,4.9406564584124654e-324,1.0,1.0,1.0,1.0,1.0,0.0099902037138957771,1.0,0.0,1.0,1.0,1.0,1.0,1.0
4.9406564584124654e-324,0.01,0.99919366041020552,1.9762625833649862e-323,9.8813129168249309e-324,1.0,1.0,1.0,4.9406564584124654e-324,1.0,1.9762625833649862e-323,1.0,1.0,1.0,1.0,1.0
1.0,0.00074219560700407663,0.01,0.25000015004188519,4.9406564584124654e-324,1.0,1.0,1.0,1.0,4.9406564584124654e-324,1.9762625833649862e-323,3.4584595208887258e-323,1.0,1.0,1.0,1.0
4.9406564584124654e-324,1.0,0.74999984995811386,0.01,4.9406564584124654e-324,1.9762625833649862e-323,0.99981980975967488,1.0,4.9406564584124654e-324,4.9406564584124654e-324,0.49999999974057047,3.4584595208887258e-323,0.010000008462449307,1.0,1.0,1.0
4.9406564584124654e-324,1.0,4.9406564584124654e-324,1.0,0.01,1.0,1.0,1.0,4.9406564584124654e-324,9.8813129168249309e-324,0.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,9.8813129168249309e-324,1.9762625833649862e-323,0.0,0.01,0.999819809713274,1.0,0.0,9.8813129168249309e-324,0.0099999891244626857,1.0,0.50000000102480247,1.0,1.0,1.0
4.9406564584124654e-324,0.0,4.9406564584124654e-324,0.00017687364959051156,4.9406564584124654e-324,0.00017687369597682286,0.01,0.75000015000003029,0.0,0.0,0.00017687354227346769,1.9339340182480072e-136,0.00017687374470286399,0.27272737243524775,0.50000024978417257,0.66666685555560101
0.0,0.0,9.8813129168249309e-324,1.9762625833649862e-323,0.0,0.0,0.24999984999996952,0.01,0.0,0.0,0.38461535607131531,2.1592660321055839e-136,1.9762625833649862e-323,0.69230775040871917,1.0,1.0
0.010000098999906216,1.0,4.9406564584124654e-324,1.0,1.0,1.0,1.0,1.0,0.01,0.010009253031368072,0.0,0.99959475746156334,0.99975842729415676,0.99993673528954263,0.99979854872927143,0.9999248212795262
4.9406564584124654e-324,0.0,1.0,1.0,9.8813129168249309e-324,1.0,1.0,1.0,0.0099882231741872853,0.01,1.0,0.99878669818252197,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.50000000025942881,4.9406564584124654e-324,0.010000001107498336,0.99981980986702512,0.61538464392868419,1.0,9.8813129168249309e-324,0.01,2.223745057859964e-136,1.9762625833649862e-323,0.25000015004520337,0.00038504512201215248,0.00038511158959084353
4.9406564584124654e-324,0.0,1.0,1.0,4.9406564584124654e-324,0.0,1.0,1.0,0.00038570927353437259,0.0010731999614152611,1.0,0.01,9.8813129168249309e-324,0.49999999996709377,0.001074385183974983,0.0010741878288166721
4.9406564584124654e-324,4.9406564584124654e-324,9.8813129168249309e-324,0.0099999917524809072,4.9406564584124654e-324,0.49999999897519681,0.99981980966453043,1.0,0.00023472145679041234,4.9406564584124654e-324,1.9762625833649862e-323,1.0,0.01,1.0,1.0,1.0
0.0,0.0,2.4703282292062327e-323,4.9406564584124654e-324,0.0,0.0,0.72727262756475219,0.30769224959127972,6.2753669520014842e-05,4.9406564584124654e-324,0.74999984995479607,0.50000000003290435,1.4821969375237396e-323,0.01,1.0,1.0
0.0,0.0,9.8813129168249309e-324,4.9406564584124654e-324,0.0,0.0,0.49999975021582593,4.9406564584124654e-324,0.00019638452980807219,0.0,0.99959851529885779,0.9987854991884294,4.9406564584124654e-324,4.9406564584124654e-324,0.01,0.00999996702713935
0.0,0.0,2.4703282292062327e-323,4.9406564584124654e-324,0.0,0.0,0.33333314444439871,4.9406564584124654e-324,7.444868572822483e-05,4.9406564584124654e-324,0.99959844874187831,0.99878569880001711,4.9406564584124654e-324,4.9406564584124654e-324,0.010003264909290304,0.01
